order_id,supplier_id,supplier_name,pays_origine,categorie,product_id,product_name,date_commande,date_livraison,delai_prevu_j,delai_reel_j,retard_j,quantite_commandee,prix_unitaire,montant_total,taux_fiabilite,conformite_qualite
ORD02440,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-09-24,2025-10-16,18,22,4,621,362.88,225348.48,0.94,Oui
ORD02441,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-08-11,2025-08-15,2,4,2,607,148.01,89842.07,0.88,Oui
ORD02442,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-01-27,2025-02-13,14,17,3,665,360.85,239965.25,0.81,Oui
ORD02443,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-04-25,2025-05-20,25,25,0,1853,430.3,797345.9,0.87,Oui
ORD02444,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-12-24,2026-01-01,5,8,3,1085,163.67,177581.95,0.94,Oui
ORD02445,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-06-03,2025-06-12,10,9,0,546,73.52,40141.92,0.87,Non
ORD02446,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-06-10,2025-06-14,5,4,0,942,182.96,172348.32,0.86,Oui
ORD02447,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-06-20,2025-06-23,2,3,1,292,138.95,40573.4,0.87,Non
ORD02448,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-10-29,2025-11-12,14,14,0,880,193.83,170570.4,0.81,Oui
ORD02449,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-06-22,2025-06-26,4,4,0,1274,147.55,187978.7,0.84,Oui
ORD02450,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-02-12,2025-02-21,5,9,4,67,67.95,4552.65,0.86,Oui
ORD02451,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-01-27,2025-01-30,4,3,0,1015,80.32,81524.8,0.78,Non
ORD02452,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-12-14,2025-12-28,10,14,4,1930,372.13,718210.9,0.84,Oui
ORD02453,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-03-26,2025-03-29,2,3,1,726,45.44,32989.44,1.0,Oui
ORD02454,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-11-11,2025-11-12,2,1,0,1732,415.19,719109.08,0.95,Oui
ORD02455,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-02-25,2025-03-19,21,22,1,1265,131.5,166347.5,0.96,Oui
ORD02456,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-05-26,2025-06-13,18,18,0,183,208.32,38122.56,0.96,Oui
ORD02457,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-02-19,2025-03-18,25,27,2,1292,101.09,130608.28,0.82,Oui
ORD02458,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-12-07,2025-12-17,10,10,0,1473,212.96,313690.08,0.86,Non
ORD02459,F005,CleanHome,France,Droguerie,P005,Lessive,2025-05-31,2025-06-07,3,7,4,1495,366.68,548186.6,0.85,Non
ORD02460,F005,CleanHome,France,Droguerie,P005,Lessive,2025-12-08,2025-12-12,3,4,1,481,108.69,52279.89,0.79,Oui
ORD02461,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-01-31,2025-02-08,5,8,3,1842,53.41,98381.22,0.78,Oui
ORD02462,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-02-07,2025-02-12,4,5,1,1627,150.06,244147.62,0.83,Oui
ORD02463,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-08-11,2025-09-03,21,23,2,301,418.48,125962.48,0.92,Oui
ORD02464,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-06-04,2025-06-26,18,22,4,479,403.07,193070.53,0.91,Oui
ORD02465,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-04-09,2025-04-24,14,15,1,185,22.49,4160.65,0.96,Oui
ORD02466,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-04-06,2025-04-22,14,16,2,999,296.42,296123.58,0.85,Oui
ORD02467,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-08-19,2025-08-29,10,10,0,1720,147.45,253614.0,0.99,Oui
ORD02468,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-10-18,2025-11-01,10,14,4,426,3.84,1635.84,0.95,Non
ORD02469,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-02-17,2025-03-05,14,16,2,1843,444.77,819711.11,0.79,Oui
ORD02470,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-09-20,2025-09-29,6,9,3,1064,430.7,458264.8,0.98,Oui
ORD02471,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-01-20,2025-02-02,14,13,0,1343,162.65,218438.95,0.84,Oui
ORD02472,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-01-02,2025-01-11,10,9,0,1038,347.32,360518.16,0.99,Oui
ORD02473,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-06-20,2025-06-28,4,8,4,1398,386.07,539725.86,0.94,Oui
ORD02474,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-09-28,2025-10-15,14,17,3,1304,417.0,543768.0,0.8,Oui
ORD02475,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-08-21,2025-08-27,2,6,4,1260,246.43,310501.8,0.88,Oui
ORD02476,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-05-26,2025-05-29,2,3,1,86,183.6,15789.6,0.91,Oui
ORD02477,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-08-02,2025-08-25,21,23,2,1922,398.02,764994.44,0.89,Non
ORD02478,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-04-25,2025-05-15,18,20,2,592,135.48,80204.16,0.91,Oui
ORD02479,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-12-09,2025-12-18,6,9,3,570,177.97,101442.9,0.75,Oui
ORD02480,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-08-19,2025-08-25,6,6,0,863,1.51,1303.13,0.76,Oui
ORD02481,F005,CleanHome,France,Droguerie,P005,Lessive,2025-10-02,2025-10-08,3,6,3,1974,187.83,370776.42,0.88,Non
ORD02482,F005,CleanHome,France,Droguerie,P005,Lessive,2025-11-04,2025-11-11,3,7,4,154,223.74,34455.96,0.9,Oui
ORD02483,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-05-28,2025-06-21,25,24,0,1801,106.06,191014.06,1.0,Oui
ORD02484,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-04-01,2025-04-14,10,13,3,1393,90.52,126094.36,0.92,Oui
ORD02485,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-09-03,2025-09-08,6,5,0,253,58.88,14896.64,0.94,Oui
ORD02486,F005,CleanHome,France,Droguerie,P005,Lessive,2025-12-10,2025-12-14,3,4,1,901,73.26,66007.26,0.86,Oui
ORD02487,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-02-19,2025-03-02,10,11,1,683,449.05,306701.15,0.92,Oui
ORD02488,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-03-21,2025-03-25,5,4,0,1797,421.73,757848.81,0.99,Oui
ORD02489,F005,CleanHome,France,Droguerie,P005,Lessive,2025-04-02,2025-04-04,3,2,0,1616,203.36,328629.76,0.78,Oui
ORD02490,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-08-27,2025-09-24,25,28,3,300,216.82,65046.0,0.9,Oui
ORD02491,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-02-17,2025-02-28,10,11,1,411,174.85,71863.35,0.8,Non
ORD02492,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-11-14,2025-11-15,2,1,0,179,73.45,13147.55,0.84,Oui
ORD02493,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-04-10,2025-05-07,25,27,2,1943,340.91,662388.13,0.84,Oui
ORD02494,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-08-10,2025-08-23,14,13,0,1703,230.83,393103.49,0.95,Oui
ORD02495,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-11-14,2025-11-24,6,10,4,1040,348.17,362096.8,0.94,Oui
ORD02496,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-12-03,2025-12-11,6,8,2,1191,346.99,413265.09,0.85,Oui
ORD02497,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-01-22,2025-01-27,6,5,0,977,85.04,83084.08,0.89,Oui
ORD02498,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-11-29,2025-12-10,10,11,1,901,337.5,304087.5,0.75,Oui
ORD02499,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-02-13,2025-03-06,21,21,0,1776,43.64,77504.64,0.88,Oui
ORD02500,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-03-11,2025-03-31,18,20,2,1062,249.34,264799.08,0.89,Oui
ORD02501,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-11-16,2025-11-20,5,4,0,1660,375.93,624043.8,0.83,Oui
ORD02502,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-05-31,2025-06-13,14,13,0,1808,48.41,87525.28,0.98,Oui
ORD02503,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-12-23,2025-12-28,4,5,1,1720,171.12,294326.4,0.79,Oui
ORD02504,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-02-08,2025-02-25,14,17,3,795,34.26,27236.7,0.83,Oui
ORD02505,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-01-14,2025-01-17,2,3,1,721,83.56,60246.76,0.77,Oui
ORD02506,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-11-05,2025-12-03,25,28,3,1794,45.51,81644.94,0.78,Non
ORD02507,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-06-12,2025-06-21,10,9,0,424,259.6,110070.4,0.9,Oui
ORD02508,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-05-22,2025-05-25,2,3,1,1773,342.41,607092.93,0.94,Oui
ORD02509,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-12-31,2026-01-08,5,8,3,1965,260.02,510939.3,0.92,Oui
ORD02510,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-12-03,2025-12-29,25,26,1,255,402.95,102752.25,0.94,Oui
ORD02511,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-02-17,2025-03-07,14,18,4,732,121.44,88894.08,0.76,Oui
ORD02512,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-01-03,2025-01-20,18,17,0,1875,214.9,402937.5,0.87,Oui
ORD02513,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-02-24,2025-03-22,25,26,1,375,266.09,99783.75,0.89,Oui
ORD02514,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-06-21,2025-06-26,5,5,0,429,291.99,125263.71,0.89,Oui
ORD02515,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-08-29,2025-08-31,2,2,0,1542,318.82,491620.44,0.79,Non
ORD02516,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-05-03,2025-05-30,25,27,2,60,306.79,18407.4,0.97,Oui
ORD02517,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-09-10,2025-09-19,6,9,3,537,27.19,14601.03,0.8,Oui
ORD02518,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-09-28,2025-10-05,6,7,1,755,61.73,46606.15,0.99,Oui
ORD02519,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-05-28,2025-06-16,18,19,1,560,277.56,155433.6,0.97,Oui
ORD02520,F005,CleanHome,France,Droguerie,P005,Lessive,2025-11-28,2025-12-04,3,6,3,1069,1.15,1229.35,0.78,Oui
ORD02521,F005,CleanHome,France,Droguerie,P005,Lessive,2025-12-20,2025-12-23,3,3,0,1230,83.37,102545.1,0.91,Oui
ORD02522,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-03-09,2025-03-19,6,10,4,132,104.27,13763.64,0.81,Oui
ORD02523,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-12-17,2025-12-24,5,7,2,322,434.37,139867.14,0.82,Oui
ORD02524,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-11-30,2025-12-02,2,2,0,1518,50.29,76340.22,0.92,Oui
ORD02525,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-04-16,2025-04-28,10,12,2,345,66.57,22966.65,0.91,Oui
ORD02526,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-06-16,2025-06-28,10,12,2,825,296.95,244983.75,0.92,Oui
ORD02527,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-11-22,2025-11-28,6,6,0,473,175.45,82987.85,0.8,Oui
ORD02528,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-09-08,2025-09-16,6,8,2,1993,123.62,246374.66,0.76,Oui
ORD02529,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-03-23,2025-04-12,21,20,0,1650,400.08,660132.0,0.76,Oui
ORD02530,F005,CleanHome,France,Droguerie,P005,Lessive,2025-04-15,2025-04-20,3,5,2,276,396.65,109475.4,0.79,Oui
ORD02531,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-01-08,2025-01-24,14,16,2,1659,343.3,569534.7,0.77,Oui
ORD02532,F005,CleanHome,France,Droguerie,P005,Lessive,2025-11-26,2025-11-29,3,3,0,970,90.82,88095.4,0.97,Oui
ORD02533,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-05-19,2025-06-02,14,14,0,1033,99.64,102928.12,0.98,Oui
ORD02534,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-11-27,2025-12-05,6,8,2,837,98.88,82762.56,0.99,Oui
ORD02535,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-02-26,2025-03-03,4,5,1,1527,167.19,255299.13,0.81,Oui
ORD02536,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-06-08,2025-07-07,25,29,4,876,9.62,8427.12,0.89,Oui
ORD02537,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-05-25,2025-06-01,6,7,1,1708,110.31,188409.48,0.99,Non
ORD02538,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-10-22,2025-11-12,18,21,3,1937,82.73,160248.01,0.87,Oui
ORD02539,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-01-11,2025-01-16,4,5,1,1623,310.49,503925.27,0.89,Oui
ORD02540,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-09-04,2025-09-06,2,2,0,433,49.26,21329.58,0.83,Oui
ORD02541,F005,CleanHome,France,Droguerie,P005,Lessive,2025-12-23,2025-12-27,3,4,1,1250,90.16,112700.0,0.85,Oui
ORD02542,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-10-17,2025-11-07,18,21,3,780,43.69,34078.2,0.87,Oui
ORD02543,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-06-16,2025-06-21,6,5,0,1806,151.6,273789.6,0.87,Oui
ORD02544,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-09-10,2025-09-20,10,10,0,932,430.9,401598.8,0.75,Oui
ORD02545,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-03-12,2025-03-30,18,18,0,891,390.01,347498.91,0.8,Oui
ORD02546,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-02-22,2025-03-03,5,9,4,1173,198.86,233262.78,0.78,Oui
ORD02547,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-07-09,2025-07-14,6,5,0,124,115.78,14356.72,0.98,Oui
ORD02548,F005,CleanHome,France,Droguerie,P005,Lessive,2025-11-26,2025-12-02,3,6,3,1872,202.7,379454.4,0.8,Oui
ORD02549,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-11-10,2025-11-15,6,5,0,241,362.53,87369.73,0.95,Oui
ORD02550,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-01-23,2025-01-31,6,8,2,1461,125.05,182698.05,0.79,Oui
ORD02551,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-09-08,2025-09-10,2,2,0,1679,185.61,311639.19,0.83,Oui
ORD02552,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-04-28,2025-05-19,18,21,3,618,0.54,333.72,0.92,Non
ORD02553,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-10-12,2025-11-06,21,25,4,386,12.59,4859.74,0.77,Oui
ORD02554,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-12-08,2025-12-11,2,3,1,444,77.84,34560.96,0.79,Oui
ORD02555,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-04-11,2025-04-15,4,4,0,454,60.12,27294.48,0.87,Oui
ORD02556,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-11-13,2025-11-19,6,6,0,114,53.49,6097.86,0.98,Oui
ORD02557,F005,CleanHome,France,Droguerie,P005,Lessive,2025-12-18,2025-12-23,3,5,2,365,309.72,113047.8,0.96,Oui
ORD02558,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-01-04,2025-01-18,14,14,0,817,16.29,13308.93,0.79,Oui
ORD02559,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-02-25,2025-03-10,14,13,0,1615,71.31,115165.65,0.77,Oui
ORD02560,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-04-28,2025-05-16,14,18,4,1714,75.2,128892.8,0.93,Oui
ORD02561,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-10-30,2025-11-27,25,28,3,725,398.93,289224.25,0.79,Non
ORD02562,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-12-05,2026-01-02,25,28,3,491,429.15,210712.65,0.86,Oui
ORD02563,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-05-23,2025-06-14,21,22,1,582,273.02,158897.64,0.98,Oui
ORD02564,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-04-11,2025-04-15,2,4,2,655,169.3,110891.5,0.88,Non
ORD02565,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-03-01,2025-03-23,18,22,4,309,405.42,125274.78,0.81,Oui
ORD02566,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-10-14,2025-10-21,5,7,2,858,409.25,351136.5,0.9,Oui
ORD02567,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-01-28,2025-02-04,4,7,3,418,242.79,101486.22,0.81,Oui
ORD02568,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-09-18,2025-09-23,2,5,3,1163,398.05,462932.15,0.81,Oui
ORD02569,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-09-26,2025-10-09,10,13,3,241,117.22,28250.02,0.83,Oui
ORD02570,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-01-23,2025-01-29,4,6,2,1054,382.69,403355.26,0.8,Oui
ORD02571,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-12-24,2026-01-03,6,10,4,233,233.32,54363.56,0.91,Oui
ORD02572,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-02-11,2025-03-12,25,29,4,1606,145.17,233143.02,0.79,Oui
ORD02573,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-01-16,2025-01-25,10,9,0,1617,5.68,9184.56,0.76,Oui
ORD02574,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-01-16,2025-01-17,2,1,0,710,74.63,52987.3,0.94,Oui
ORD02575,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-02-12,2025-02-21,5,9,4,439,216.61,95091.79,0.95,Oui
ORD02576,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-11-28,2025-12-24,25,26,1,167,354.47,59196.49,0.94,Oui
ORD02577,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-06-30,2025-07-05,4,5,1,826,302.64,249980.64,0.95,Oui
ORD02578,F005,CleanHome,France,Droguerie,P005,Lessive,2025-05-30,2025-06-03,3,4,1,376,38.73,14562.48,0.95,Oui
ORD02579,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-10-04,2025-10-24,18,20,2,638,221.27,141170.26,0.98,Oui
ORD02580,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-05-28,2025-06-04,4,7,3,1323,354.85,469466.55,0.83,Oui
ORD02581,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-08-11,2025-09-07,25,27,2,103,20.34,2095.02,0.76,Oui
ORD02582,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-07-13,2025-07-20,6,7,1,1353,154.0,208362.0,0.84,Oui
ORD02583,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-03-18,2025-04-14,25,27,2,823,253.57,208688.11,0.81,Oui
ORD02584,F005,CleanHome,France,Droguerie,P005,Lessive,2025-09-19,2025-09-22,3,3,0,708,166.62,117966.96,0.76,Oui
ORD02585,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-10-23,2025-10-29,4,6,2,1544,19.32,29830.08,0.93,Oui
ORD02586,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-07-28,2025-07-30,2,2,0,542,184.88,100204.96,0.96,Oui
ORD02587,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-07-01,2025-07-18,18,17,0,1631,281.17,458588.27,0.91,Non
ORD02588,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-04-05,2025-04-30,25,25,0,182,27.79,5057.78,0.95,Non
ORD02589,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-05-10,2025-05-27,14,17,3,304,400.65,121797.6,0.98,Oui
ORD02590,F005,CleanHome,France,Droguerie,P005,Lessive,2025-11-17,2025-11-24,3,7,4,579,432.99,250701.21,0.91,Oui
ORD02591,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-09-13,2025-10-04,21,21,0,1106,87.64,96929.84,0.93,Oui
ORD02592,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-07-24,2025-07-30,5,6,1,546,70.11,38280.06,0.77,Oui
ORD02593,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-12-14,2026-01-02,18,19,1,1536,77.31,118748.16,0.89,Oui
ORD02594,F005,CleanHome,France,Droguerie,P005,Lessive,2025-07-28,2025-08-01,3,4,1,374,9.81,3668.94,0.97,Oui
ORD02595,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-07-08,2025-07-16,4,8,4,1535,380.35,583837.25,0.86,Oui
ORD02596,F005,CleanHome,France,Droguerie,P005,Lessive,2025-02-12,2025-02-17,3,5,2,1838,18.83,34609.54,0.85,Non
ORD02597,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-03-22,2025-04-06,14,15,1,1987,337.76,671129.12,0.94,Oui
ORD02598,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-04-06,2025-04-10,2,4,2,1665,103.47,172277.55,0.92,Oui
ORD02599,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-05-31,2025-06-04,4,4,0,1822,410.19,747366.18,0.76,Oui
ORD02600,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-06-07,2025-06-23,14,16,2,1672,126.26,211106.72,0.82,Oui
ORD02601,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-09-16,2025-10-10,25,24,0,1631,102.03,166410.93,0.78,Oui
ORD02602,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-09-23,2025-10-18,25,25,0,1750,442.04,773570.0,0.83,Non
ORD02603,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-11-09,2025-12-04,21,25,4,176,303.32,53384.32,0.83,Oui
ORD02604,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-05-30,2025-06-01,2,2,0,469,412.46,193443.74,0.8,Oui
ORD02605,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-04-10,2025-04-23,10,13,3,577,264.41,152564.57,0.97,Oui
ORD02606,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-03-14,2025-03-19,6,5,0,234,43.01,10064.34,0.9,Oui
ORD02607,F002,RizImport SAS,Italie,Alimentaire,P002,Riz 1kg,2025-10-06,2025-10-10,5,4,0,1292,439.03,567226.76,0.81,Oui
ORD02608,F004,BeautyPro,Allemagne,Droguerie,P004,Shampoing,2025-09-10,2025-09-16,6,6,0,325,182.55,59328.75,0.83,Oui
ORD02609,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-01-18,2025-02-05,14,18,4,207,430.32,89076.24,0.98,Oui
ORD02610,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-09-12,2025-10-08,25,26,1,847,43.34,36708.98,0.99,Oui
ORD02611,F009,TVGlobal,Corée du Sud,Électronique,P009,TV 4K,2025-09-26,2025-10-20,25,24,0,71,410.22,29125.62,0.8,Oui
ORD02612,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-10-28,2025-10-29,2,1,0,735,350.5,257617.5,0.78,Oui
ORD02613,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-09-26,2025-10-13,18,17,0,550,309.93,170461.5,0.83,Oui
ORD02614,F008,TechDistrib,Chine,Électronique,P008,Smartphone,2025-05-16,2025-06-10,21,25,4,630,370.46,233389.8,0.9,Non
ORD02615,F007,DenimCo,Turquie,Textile,P007,Jeans,2025-01-02,2025-01-19,14,17,3,1442,96.56,139239.52,0.84,Oui
ORD02616,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-01-30,2025-02-02,4,3,0,687,271.86,186767.82,0.95,Oui
ORD02617,F010,AudioMax,Chine,Électronique,P010,Casque audio,2025-05-27,2025-06-13,18,17,0,1154,131.86,152166.44,0.81,Oui
ORD02618,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-01-14,2025-01-27,10,13,3,335,340.56,114087.6,0.85,Oui
ORD02619,F003,PâtesItalia,Italie,Alimentaire,P003,Pâtes 500g,2025-04-21,2025-04-28,4,7,3,1282,227.88,292142.16,0.77,Oui
ORD02620,F006,FashionBasic,Portugal,Textile,P006,T-shirt homme,2025-06-22,2025-07-04,10,12,2,207,41.96,8685.72,0.98,Oui
ORD02621,F005,CleanHome,France,Droguerie,P005,Lessive,2025-03-08,2025-03-14,3,6,3,1147,183.56,210543.32,0.94,Oui
ORD02622,F001,LaLaiterie SA,France,Alimentaire,P001,Lait demi-écrémé,2025-06-22,2025-06-24,2,2,0,1058,421.05,445470.9,0.86,Non
