transaction_id,date,store_id,store_city,product_id,product_name,category,price,quantity,total_amount,customer_id,customer_age,customer_segment,loyalty_points,payment_method,stock_before,stock_after,promotion,weather,temperature,special_day,web_visits,clicks
T09593,2025-03-18,S02,Lyon,P004,Shampoing,Droguerie,4.5,8,36.0,C715,63,Famille,1029,Mobile,95,87,Non,Soleil,33.8,Aucun,32,29
T09594,2025-04-18,S06,Nice,P010,Casque audio,Électronique,49.0,6,294.0,C695,54,Actif,4502,CB,129,123,Non,Nuageux,17.9,Noël,2,2
T09595,2025-11-07,S08,Nantes,P010,Casque audio,Électronique,49.0,6,294.0,C180,24,Famille,395,Mobile,141,135,Non,Soleil,3.3,Soldes,37,32
T09596,2025-06-29,S01,Paris,P005,Lessive,Droguerie,8.5,1,8.5,C761,22,Jeune,3609,Mobile,93,92,Non,Pluie,19.2,Aucun,31,31
T09597,2025-09-07,S02,Lyon,P009,TV 4K,Électronique,599.0,9,5391.0,C614,48,Senior,1164,CB,96,87,Oui,Soleil,11.2,Aucun,28,6
T09598,2025-03-25,S06,Nice,P009,TV 4K,Électronique,599.0,10,5990.0,C307,40,Famille,1202,Espèces,146,136,Non,Soleil,22.5,Black Friday,46,36
T09599,2025-11-19,S04,Lille,P003,Pâtes 500g,Alimentaire,1.1,10,11.0,C978,23,Senior,3066,Espèces,109,99,Oui,Nuageux,10.5,Noël,15,2
T09600,2025-12-19,S04,Lille,P002,Riz 1kg,Alimentaire,2.0,5,10.0,C829,53,Famille,3629,CB,149,144,Oui,Soleil,13.6,Black Friday,41,8
T09601,2025-05-14,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,1.2,9,10.8,C283,56,Jeune,2202,CB,107,98,Non,Soleil,34.7,Noël,30,18
T09602,2025-09-13,S06,Nice,P001,Lait demi-écrémé,Alimentaire,1.2,10,12.0,C609,48,Senior,856,Mobile,59,49,Non,Nuageux,31.9,Aucun,15,8
T09603,2025-11-13,S02,Lyon,P006,T-shirt homme,Textile,12.0,2,24.0,C424,60,Actif,1307,Mobile,90,88,Non,Pluie,20.4,Black Friday,50,27
T09604,2025-02-15,S04,Lille,P005,Lessive,Droguerie,8.5,10,85.0,C329,66,Senior,3774,Mobile,22,12,Non,Soleil,11.7,Soldes,6,0
T09605,2025-06-27,S02,Lyon,P009,TV 4K,Électronique,599.0,10,5990.0,C426,70,Actif,183,CB,42,32,Oui,Neige,-0.1,Soldes,48,23
T09606,2025-03-18,S08,Nantes,P003,Pâtes 500g,Alimentaire,1.1,5,5.5,C736,31,Actif,3925,Espèces,75,70,Non,Pluie,20.9,Noël,48,28
T09607,2025-08-20,S01,Paris,P006,T-shirt homme,Textile,12.0,8,96.0,C614,45,Senior,1937,Espèces,181,173,Oui,Nuageux,33.6,Noël,50,12
T09608,2025-08-01,S07,Bordeaux,P005,Lessive,Droguerie,8.5,6,51.0,C114,60,Actif,2604,Mobile,131,125,Oui,Pluie,8.1,Soldes,50,10
T09609,2025-12-24,S02,Lyon,P010,Casque audio,Électronique,49.0,5,245.0,C533,27,Senior,2626,Mobile,86,81,Non,Pluie,30.4,Noël,32,6
T09610,2025-01-28,S01,Paris,P008,Smartphone,Électronique,299.0,9,2691.0,C195,45,Famille,3648,Espèces,119,110,Non,Nuageux,7.9,Noël,38,4
T09611,2025-03-14,S04,Lille,P008,Smartphone,Électronique,299.0,5,1495.0,C330,55,Actif,2328,CB,172,167,Non,Soleil,-4.9,Aucun,32,32
T09612,2025-02-27,S07,Bordeaux,P004,Shampoing,Droguerie,4.5,9,40.5,C660,28,Famille,3993,CB,37,28,Oui,Soleil,7.4,Noël,8,7
T09613,2025-11-16,S01,Paris,P006,T-shirt homme,Textile,12.0,1,12.0,C726,63,Senior,17,Mobile,66,65,Non,Soleil,1.7,Aucun,21,6
T09614,2025-05-04,S08,Nantes,P009,TV 4K,Électronique,599.0,1,599.0,C869,51,Famille,1674,CB,95,94,Oui,Nuageux,11.1,Noël,21,21
T09615,2025-01-10,S07,Bordeaux,P005,Lessive,Droguerie,8.5,9,76.5,C515,52,Actif,2980,Espèces,190,181,Oui,Nuageux,18.5,Black Friday,41,25
T09616,2025-01-19,S06,Nice,P005,Lessive,Droguerie,8.5,5,42.5,C105,66,Jeune,644,Espèces,132,127,Non,Neige,-0.7,Black Friday,23,20
T09617,2025-05-06,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,2,2.4,C680,60,Famille,3791,Espèces,131,129,Oui,Soleil,21.9,Aucun,48,44
T09618,2025-03-24,S08,Nantes,P004,Shampoing,Droguerie,4.5,1,4.5,C346,57,Senior,1190,Mobile,177,176,Non,Neige,29.6,Aucun,5,3
T09619,2025-12-01,S05,Toulouse,P010,Casque audio,Électronique,49.0,9,441.0,C933,34,Jeune,3650,Mobile,43,34,Non,Soleil,5.7,Black Friday,33,32
T09620,2025-05-21,S08,Nantes,P007,Jeans,Textile,35.0,9,315.0,C424,39,Senior,3365,CB,125,116,Oui,Pluie,15.1,Black Friday,32,16
T09621,2025-11-22,S02,Lyon,P007,Jeans,Textile,35.0,10,350.0,C636,48,Senior,3772,Mobile,44,34,Oui,Neige,27.5,Noël,23,12
T09622,2025-04-06,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,5,6.0,C501,29,Jeune,2927,Espèces,168,163,Non,Pluie,21.3,Noël,33,32
T09623,2025-12-28,S06,Nice,P007,Jeans,Textile,35.0,8,280.0,C997,20,Famille,1429,Mobile,93,85,Oui,Pluie,0.6,Soldes,31,7
T09624,2025-10-18,S03,Marseille,P010,Casque audio,Électronique,49.0,3,147.0,C921,67,Actif,302,Espèces,119,116,Non,Soleil,18.9,Black Friday,39,22
T09625,2025-01-12,S06,Nice,P002,Riz 1kg,Alimentaire,2.0,10,20.0,C173,20,Actif,2174,Mobile,73,63,Non,Neige,8.2,Aucun,35,11
T09626,2025-08-20,S05,Toulouse,P002,Riz 1kg,Alimentaire,2.0,6,12.0,C129,43,Jeune,1087,Mobile,147,141,Oui,Neige,-2.4,Black Friday,14,3
T09627,2025-08-31,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,1.2,9,10.8,C467,19,Famille,3578,CB,66,57,Oui,Neige,3.9,Noël,22,2
T09628,2025-10-08,S04,Lille,P005,Lessive,Droguerie,8.5,9,76.5,C371,34,Jeune,1276,Mobile,155,146,Oui,Nuageux,23.2,Black Friday,7,2
T09629,2025-03-22,S02,Lyon,P010,Casque audio,Électronique,49.0,2,98.0,C383,67,Famille,1694,Espèces,28,26,Oui,Nuageux,26.1,Black Friday,25,22
T09630,2025-03-12,S01,Paris,P008,Smartphone,Électronique,299.0,4,1196.0,C794,37,Jeune,4750,CB,127,123,Oui,Pluie,6.8,Aucun,40,0
T09631,2025-06-11,S02,Lyon,P006,T-shirt homme,Textile,12.0,2,24.0,C178,48,Senior,3981,Mobile,69,67,Non,Soleil,4.4,Aucun,41,14
T09632,2025-10-03,S04,Lille,P008,Smartphone,Électronique,299.0,9,2691.0,C568,70,Jeune,4713,Espèces,186,177,Oui,Neige,30.4,Black Friday,8,3
T09633,2025-05-24,S03,Marseille,P004,Shampoing,Droguerie,4.5,3,13.5,C372,63,Actif,2845,Espèces,101,98,Non,Neige,34.3,Aucun,12,3
T09634,2025-07-24,S07,Bordeaux,P004,Shampoing,Droguerie,4.5,9,40.5,C858,54,Senior,95,Mobile,117,108,Oui,Nuageux,34.2,Aucun,3,3
T09635,2025-10-10,S01,Paris,P008,Smartphone,Électronique,299.0,7,2093.0,C179,38,Jeune,2480,Mobile,167,160,Oui,Neige,3.7,Noël,8,0
T09636,2025-05-22,S05,Toulouse,P002,Riz 1kg,Alimentaire,2.0,2,4.0,C339,26,Actif,1551,Espèces,121,119,Non,Soleil,23.1,Soldes,50,20
T09637,2025-02-25,S02,Lyon,P005,Lessive,Droguerie,8.5,6,51.0,C574,53,Senior,1377,CB,134,128,Oui,Nuageux,-4.0,Aucun,19,17
T09638,2025-08-09,S07,Bordeaux,P007,Jeans,Textile,35.0,5,175.0,C134,56,Famille,2224,CB,67,62,Non,Pluie,8.8,Soldes,48,40
T09639,2025-12-08,S05,Toulouse,P008,Smartphone,Électronique,299.0,8,2392.0,C607,30,Senior,154,Mobile,163,155,Non,Neige,6.7,Soldes,31,5
T09640,2025-03-30,S07,Bordeaux,P005,Lessive,Droguerie,8.5,1,8.5,C822,23,Actif,1645,CB,96,95,Oui,Neige,22.5,Aucun,9,6
T09641,2025-01-15,S02,Lyon,P008,Smartphone,Électronique,299.0,3,897.0,C245,61,Senior,2373,CB,199,196,Non,Neige,9.3,Noël,0,0
T09642,2025-02-10,S05,Toulouse,P005,Lessive,Droguerie,8.5,10,85.0,C543,59,Famille,3490,CB,61,51,Oui,Neige,19.2,Soldes,47,34
T09643,2025-07-01,S06,Nice,P006,T-shirt homme,Textile,12.0,2,24.0,C196,23,Famille,4470,Mobile,58,56,Oui,Nuageux,31.7,Black Friday,16,9
T09644,2025-08-05,S03,Marseille,P002,Riz 1kg,Alimentaire,2.0,4,8.0,C101,43,Actif,4670,CB,47,43,Oui,Soleil,13.8,Black Friday,39,16
T09645,2025-02-25,S02,Lyon,P004,Shampoing,Droguerie,4.5,7,31.5,C581,48,Jeune,3851,Espèces,187,180,Non,Nuageux,3.9,Black Friday,17,7
T09646,2025-02-08,S03,Marseille,P007,Jeans,Textile,35.0,1,35.0,C498,23,Senior,4566,Mobile,83,82,Oui,Soleil,33.1,Black Friday,34,9
T09647,2025-11-30,S04,Lille,P005,Lessive,Droguerie,8.5,10,85.0,C557,37,Actif,758,CB,84,74,Non,Neige,17.0,Soldes,49,37
T09648,2025-01-28,S02,Lyon,P010,Casque audio,Électronique,49.0,5,245.0,C503,56,Senior,2555,Espèces,175,170,Oui,Pluie,-1.5,Soldes,8,2
T09649,2025-06-10,S02,Lyon,P003,Pâtes 500g,Alimentaire,1.1,1,1.1,C143,20,Jeune,2767,Espèces,111,110,Non,Soleil,0.8,Black Friday,39,30
T09650,2025-12-27,S01,Paris,P010,Casque audio,Électronique,49.0,8,392.0,C285,57,Jeune,4105,CB,125,117,Non,Neige,13.9,Black Friday,22,5
T09651,2025-02-16,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,3,3.6,C454,36,Senior,1889,CB,140,137,Non,Pluie,30.6,Soldes,37,1
T09652,2025-01-05,S02,Lyon,P003,Pâtes 500g,Alimentaire,1.1,9,9.9,C486,28,Senior,4542,Espèces,97,88,Non,Nuageux,34.6,Noël,33,4
T09653,2025-01-28,S02,Lyon,P009,TV 4K,Électronique,599.0,4,2396.0,C850,70,Senior,2725,Mobile,33,29,Oui,Pluie,29.2,Aucun,31,17
T09654,2025-04-03,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,1.2,4,4.8,C402,64,Senior,2810,CB,156,152,Oui,Pluie,0.8,Aucun,34,28
T09655,2025-02-10,S02,Lyon,P001,Lait demi-écrémé,Alimentaire,1.2,2,2.4,C771,48,Actif,2196,Espèces,178,176,Oui,Nuageux,18.8,Aucun,29,29
T09656,2025-07-25,S06,Nice,P002,Riz 1kg,Alimentaire,2.0,3,6.0,C485,46,Senior,241,Mobile,36,33,Non,Soleil,-2.3,Black Friday,2,0
T09657,2025-09-05,S06,Nice,P009,TV 4K,Électronique,599.0,8,4792.0,C805,23,Jeune,4380,CB,114,106,Oui,Nuageux,0.6,Aucun,34,16
T09658,2025-04-01,S06,Nice,P009,TV 4K,Électronique,599.0,9,5391.0,C258,63,Senior,1438,CB,84,75,Oui,Nuageux,8.6,Soldes,11,5
T09659,2025-03-18,S05,Toulouse,P008,Smartphone,Électronique,299.0,5,1495.0,C567,53,Famille,3680,Espèces,121,116,Oui,Nuageux,6.3,Soldes,8,6
T09660,2025-12-21,S03,Marseille,P005,Lessive,Droguerie,8.5,4,34.0,C277,48,Jeune,4946,Espèces,184,180,Oui,Soleil,9.3,Noël,11,8
T09661,2025-06-05,S08,Nantes,P007,Jeans,Textile,35.0,9,315.0,C740,42,Jeune,94,Mobile,127,118,Non,Neige,4.3,Aucun,39,9
T09662,2025-03-20,S07,Bordeaux,P008,Smartphone,Électronique,299.0,1,299.0,C289,41,Jeune,1614,Espèces,60,59,Non,Pluie,25.2,Noël,9,5
T09663,2025-05-23,S06,Nice,P010,Casque audio,Électronique,49.0,7,343.0,C392,42,Famille,3053,CB,199,192,Non,Nuageux,34.4,Black Friday,17,6
T09664,2025-10-31,S03,Marseille,P006,T-shirt homme,Textile,12.0,1,12.0,C778,43,Jeune,1968,CB,97,96,Non,Soleil,27.1,Noël,13,0
T09665,2025-05-13,S07,Bordeaux,P004,Shampoing,Droguerie,4.5,1,4.5,C880,34,Jeune,2690,Mobile,96,95,Oui,Soleil,14.0,Black Friday,32,3
T09666,2025-10-15,S06,Nice,P005,Lessive,Droguerie,8.5,2,17.0,C881,61,Jeune,2296,CB,145,143,Oui,Soleil,-0.1,Aucun,13,1
T09667,2025-03-06,S01,Paris,P002,Riz 1kg,Alimentaire,2.0,9,18.0,C249,33,Famille,4958,Espèces,94,85,Non,Nuageux,32.1,Soldes,8,8
T09668,2025-05-05,S03,Marseille,P006,T-shirt homme,Textile,12.0,4,48.0,C814,64,Actif,1600,Mobile,139,135,Non,Nuageux,5.4,Aucun,26,22
T09669,2025-03-16,S06,Nice,P008,Smartphone,Électronique,299.0,2,598.0,C627,31,Famille,1582,Mobile,48,46,Non,Nuageux,20.4,Soldes,16,1
T09670,2025-05-31,S01,Paris,P010,Casque audio,Électronique,49.0,9,441.0,C652,58,Senior,2861,CB,194,185,Oui,Pluie,5.4,Soldes,2,1
T09671,2025-10-22,S08,Nantes,P004,Shampoing,Droguerie,4.5,3,13.5,C750,67,Senior,1315,CB,156,153,Oui,Soleil,5.6,Noël,26,15
T09672,2025-05-12,S02,Lyon,P008,Smartphone,Électronique,299.0,6,1794.0,C143,62,Senior,2706,Espèces,125,119,Non,Nuageux,7.9,Aucun,47,13
T09673,2025-03-07,S04,Lille,P003,Pâtes 500g,Alimentaire,1.1,4,4.4,C925,38,Famille,1901,Espèces,180,176,Oui,Neige,-3.8,Noël,47,38
T09674,2025-11-11,S06,Nice,P008,Smartphone,Électronique,299.0,10,2990.0,C384,61,Jeune,2076,Espèces,184,174,Non,Soleil,24.2,Soldes,42,20
T09675,2025-08-04,S06,Nice,P004,Shampoing,Droguerie,4.5,7,31.5,C625,22,Famille,688,CB,66,59,Oui,Pluie,23.1,Soldes,42,39
T09676,2025-03-24,S05,Toulouse,P010,Casque audio,Électronique,49.0,7,343.0,C854,42,Actif,1006,Mobile,172,165,Non,Soleil,11.6,Aucun,1,1
T09677,2025-05-21,S05,Toulouse,P010,Casque audio,Électronique,49.0,7,343.0,C219,70,Jeune,2209,CB,78,71,Non,Neige,18.6,Noël,38,34
T09678,2025-12-11,S04,Lille,P006,T-shirt homme,Textile,12.0,2,24.0,C657,28,Jeune,4974,Espèces,152,150,Oui,Nuageux,30.4,Aucun,41,0
T09679,2025-10-05,S08,Nantes,P004,Shampoing,Droguerie,4.5,8,36.0,C331,60,Jeune,757,Espèces,160,152,Oui,Nuageux,-1.8,Black Friday,38,30
T09680,2025-03-01,S03,Marseille,P009,TV 4K,Électronique,599.0,4,2396.0,C727,66,Senior,1385,Espèces,185,181,Oui,Soleil,6.1,Black Friday,5,3
T09681,2025-03-01,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,1.2,2,2.4,C654,55,Jeune,4492,CB,146,144,Non,Soleil,-0.3,Black Friday,18,16
T09682,2025-07-03,S07,Bordeaux,P006,T-shirt homme,Textile,12.0,3,36.0,C718,21,Famille,2084,CB,135,132,Oui,Soleil,9.3,Aucun,1,1
T09683,2025-05-31,S04,Lille,P008,Smartphone,Électronique,299.0,5,1495.0,C998,37,Actif,2327,CB,120,115,Non,Pluie,4.4,Aucun,38,0
T09684,2025-08-06,S03,Marseille,P006,T-shirt homme,Textile,12.0,1,12.0,C512,46,Jeune,1561,CB,118,117,Non,Soleil,0.8,Noël,48,30
T09685,2025-05-27,S06,Nice,P009,TV 4K,Électronique,599.0,8,4792.0,C780,24,Actif,3544,Espèces,109,101,Non,Pluie,-1.2,Soldes,12,0
T09686,2025-11-18,S02,Lyon,P003,Pâtes 500g,Alimentaire,1.1,1,1.1,C933,22,Senior,4502,Espèces,90,89,Oui,Nuageux,35.0,Soldes,15,15
T09687,2025-02-07,S05,Toulouse,P008,Smartphone,Électronique,299.0,6,1794.0,C617,37,Actif,2778,Espèces,24,18,Non,Pluie,24.0,Noël,44,38
T09688,2025-07-20,S06,Nice,P001,Lait demi-écrémé,Alimentaire,1.2,10,12.0,C414,37,Actif,2988,Espèces,100,90,Non,Neige,-3.9,Black Friday,28,20
T09689,2025-01-31,S06,Nice,P003,Pâtes 500g,Alimentaire,1.1,5,5.5,C205,61,Senior,3536,Espèces,58,53,Oui,Nuageux,4.8,Black Friday,49,28
T09690,2025-01-07,S08,Nantes,P002,Riz 1kg,Alimentaire,2.0,5,10.0,C563,40,Senior,1686,CB,140,135,Oui,Nuageux,34.8,Black Friday,49,1
T09691,2025-11-23,S04,Lille,P010,Casque audio,Électronique,49.0,8,392.0,C330,58,Senior,3628,CB,162,154,Oui,Nuageux,11.9,Aucun,1,1
T09692,2025-11-21,S06,Nice,P009,TV 4K,Électronique,599.0,9,5391.0,C707,59,Actif,4126,CB,107,98,Non,Soleil,3.5,Black Friday,22,9
T09693,2025-06-19,S04,Lille,P010,Casque audio,Électronique,49.0,1,49.0,C972,29,Actif,2143,Mobile,188,187,Oui,Nuageux,14.7,Soldes,3,2
T09694,2025-01-28,S07,Bordeaux,P005,Lessive,Droguerie,8.5,2,17.0,C870,35,Actif,3509,Mobile,108,106,Non,Soleil,33.2,Soldes,3,1
T09695,2025-09-10,S04,Lille,P004,Shampoing,Droguerie,4.5,6,27.0,C743,26,Senior,1723,CB,39,33,Oui,Neige,20.1,Black Friday,34,18
T09696,2025-08-15,S02,Lyon,P005,Lessive,Droguerie,8.5,5,42.5,C795,31,Jeune,3309,Espèces,95,90,Non,Pluie,6.9,Black Friday,30,4
T09697,2025-07-22,S07,Bordeaux,P002,Riz 1kg,Alimentaire,2.0,3,6.0,C140,67,Senior,1206,Espèces,60,57,Non,Pluie,32.4,Aucun,32,12
T09698,2025-05-20,S05,Toulouse,P010,Casque audio,Électronique,49.0,6,294.0,C467,64,Actif,1306,Mobile,191,185,Oui,Soleil,24.0,Soldes,48,42
T09699,2025-07-19,S02,Lyon,P010,Casque audio,Électronique,49.0,9,441.0,C558,57,Jeune,1358,Mobile,134,125,Non,Pluie,12.0,Black Friday,14,0
T09700,2025-12-30,S03,Marseille,P001,Lait demi-écrémé,Alimentaire,1.2,5,6.0,C936,36,Senior,4702,Espèces,60,55,Oui,Pluie,33.1,Black Friday,1,1
T09701,2025-03-23,S04,Lille,P005,Lessive,Droguerie,8.5,8,68.0,C191,52,Famille,4382,Mobile,49,41,Oui,Neige,10.6,Aucun,20,16
T09702,2025-05-16,S03,Marseille,P002,Riz 1kg,Alimentaire,2.0,5,10.0,C371,36,Actif,3083,Mobile,70,65,Oui,Neige,10.5,Aucun,23,7
T09703,2025-03-08,S07,Bordeaux,P007,Jeans,Textile,35.0,4,140.0,C922,35,Actif,708,Espèces,175,171,Non,Pluie,30.0,Aucun,40,25
T09704,2025-07-03,S03,Marseille,P003,Pâtes 500g,Alimentaire,1.1,5,5.5,C333,62,Famille,649,Espèces,45,40,Non,Nuageux,25.7,Noël,41,34
T09705,2025-02-08,S01,Paris,P002,Riz 1kg,Alimentaire,2.0,8,16.0,C545,28,Famille,1007,CB,156,148,Oui,Nuageux,0.9,Black Friday,1,1
T09706,2025-12-01,S05,Toulouse,P010,Casque audio,Électronique,49.0,5,245.0,C155,40,Jeune,4970,Mobile,58,53,Non,Nuageux,14.8,Black Friday,17,9
T09707,2025-03-24,S07,Bordeaux,P004,Shampoing,Droguerie,4.5,7,31.5,C511,19,Senior,2921,Espèces,97,90,Oui,Soleil,24.5,Black Friday,6,2
T09708,2025-12-18,S01,Paris,P005,Lessive,Droguerie,8.5,9,76.5,C399,42,Jeune,370,Mobile,118,109,Oui,Pluie,2.1,Black Friday,24,8
T09709,2025-04-21,S01,Paris,P002,Riz 1kg,Alimentaire,2.0,10,20.0,C772,63,Famille,4589,Espèces,109,99,Non,Nuageux,9.1,Noël,2,1
T09710,2025-03-27,S05,Toulouse,P003,Pâtes 500g,Alimentaire,1.1,4,4.4,C365,49,Jeune,1675,CB,36,32,Non,Nuageux,26.3,Black Friday,28,7
T09711,2025-07-19,S08,Nantes,P002,Riz 1kg,Alimentaire,2.0,4,8.0,C101,23,Famille,835,CB,110,106,Oui,Neige,4.2,Noël,8,0
T09712,2025-12-14,S05,Toulouse,P004,Shampoing,Droguerie,4.5,8,36.0,C166,65,Jeune,1468,Mobile,70,62,Non,Neige,24.6,Soldes,47,41
T09713,2025-03-01,S08,Nantes,P005,Lessive,Droguerie,8.5,3,25.5,C561,29,Jeune,3519,Espèces,150,147,Non,Nuageux,31.2,Black Friday,23,19
T09714,2025-08-08,S04,Lille,P004,Shampoing,Droguerie,4.5,8,36.0,C956,51,Senior,1912,Espèces,81,73,Oui,Pluie,12.7,Black Friday,5,4
T09715,2025-07-19,S04,Lille,P007,Jeans,Textile,35.0,6,210.0,C417,57,Jeune,3468,Espèces,24,18,Oui,Neige,15.5,Aucun,46,13
T09716,2025-12-16,S02,Lyon,P005,Lessive,Droguerie,8.5,10,85.0,C857,56,Famille,302,Mobile,96,86,Oui,Soleil,12.4,Black Friday,23,4
T09717,2025-08-23,S01,Paris,P007,Jeans,Textile,35.0,6,210.0,C601,55,Jeune,2534,CB,191,185,Oui,Pluie,34.3,Black Friday,0,0
T09718,2025-07-02,S02,Lyon,P003,Pâtes 500g,Alimentaire,1.1,6,6.6,C898,25,Famille,4699,Mobile,54,48,Non,Pluie,12.6,Noël,16,0
T09719,2025-07-03,S02,Lyon,P002,Riz 1kg,Alimentaire,2.0,7,14.0,C270,50,Senior,3759,CB,127,120,Oui,Soleil,10.0,Aucun,35,25
T09720,2025-10-02,S04,Lille,P007,Jeans,Textile,35.0,1,35.0,C309,29,Actif,4595,CB,136,135,Non,Nuageux,34.5,Noël,13,8
T09721,2025-05-11,S03,Marseille,P004,Shampoing,Droguerie,4.5,4,18.0,C945,34,Jeune,38,CB,159,155,Oui,Pluie,9.7,Soldes,9,9
T09722,2025-01-29,S08,Nantes,P005,Lessive,Droguerie,8.5,3,25.5,C972,34,Famille,4272,Mobile,155,152,Non,Neige,3.0,Aucun,4,2
T09723,2025-04-30,S04,Lille,P006,T-shirt homme,Textile,12.0,7,84.0,C308,23,Actif,4873,Mobile,97,90,Oui,Nuageux,30.8,Soldes,19,16
T09724,2025-06-09,S02,Lyon,P004,Shampoing,Droguerie,4.5,9,40.5,C651,51,Jeune,130,Espèces,152,143,Non,Pluie,8.3,Aucun,21,17
T09725,2025-12-07,S06,Nice,P004,Shampoing,Droguerie,4.5,4,18.0,C678,67,Jeune,2233,Mobile,178,174,Oui,Nuageux,17.5,Noël,45,24
T09726,2025-09-07,S04,Lille,P008,Smartphone,Électronique,299.0,4,1196.0,C458,24,Jeune,4637,Mobile,140,136,Oui,Neige,27.9,Noël,19,11
T09727,2025-02-16,S08,Nantes,P004,Shampoing,Droguerie,4.5,3,13.5,C280,33,Jeune,266,Mobile,174,171,Non,Pluie,10.9,Soldes,3,3
T09728,2025-08-05,S08,Nantes,P008,Smartphone,Électronique,299.0,4,1196.0,C490,21,Senior,2104,CB,167,163,Non,Soleil,28.1,Soldes,17,9
T09729,2025-03-07,S03,Marseille,P009,TV 4K,Électronique,599.0,9,5391.0,C529,48,Jeune,4849,CB,100,91,Non,Nuageux,-2.7,Noël,48,11
T09730,2026-01-01,S07,Bordeaux,P006,T-shirt homme,Textile,12.0,1,12.0,C723,56,Jeune,1846,Mobile,95,94,Oui,Pluie,11.8,Black Friday,1,1
T09731,2025-09-01,S07,Bordeaux,P001,Lait demi-écrémé,Alimentaire,1.2,5,6.0,C965,31,Jeune,3742,CB,139,134,Oui,Pluie,5.9,Noël,39,34
T09732,2025-04-06,S02,Lyon,P003,Pâtes 500g,Alimentaire,1.1,3,3.3,C168,23,Jeune,3364,CB,157,154,Oui,Nuageux,17.5,Black Friday,8,7
T09733,2025-12-19,S01,Paris,P005,Lessive,Droguerie,8.5,10,85.0,C995,70,Jeune,3139,Espèces,191,181,Non,Pluie,12.3,Black Friday,34,23
T09734,2025-07-20,S05,Toulouse,P007,Jeans,Textile,35.0,10,350.0,C901,63,Actif,30,Mobile,165,155,Oui,Neige,19.0,Noël,9,3
T09735,2025-11-06,S08,Nantes,P001,Lait demi-écrémé,Alimentaire,1.2,2,2.4,C540,70,Senior,1953,Mobile,23,21,Non,Pluie,34.5,Soldes,28,5
T09736,2025-12-20,S03,Marseille,P009,TV 4K,Électronique,599.0,1,599.0,C849,20,Jeune,2843,CB,85,84,Non,Soleil,-3.9,Soldes,19,2
T09737,2025-10-24,S04,Lille,P002,Riz 1kg,Alimentaire,2.0,4,8.0,C445,39,Actif,4285,Mobile,164,160,Oui,Soleil,23.6,Noël,47,47
T09738,2025-11-01,S07,Bordeaux,P008,Smartphone,Électronique,299.0,4,1196.0,C675,23,Famille,662,Espèces,197,193,Oui,Soleil,34.2,Soldes,3,2
T09739,2025-08-16,S06,Nice,P005,Lessive,Droguerie,8.5,7,59.5,C612,43,Jeune,3027,Mobile,158,151,Oui,Soleil,5.5,Aucun,42,27
T09740,2025-10-18,S05,Toulouse,P010,Casque audio,Électronique,49.0,4,196.0,C533,46,Senior,2115,Espèces,170,166,Oui,Nuageux,11.1,Aucun,28,28
T09741,2025-03-13,S06,Nice,P005,Lessive,Droguerie,8.5,6,51.0,C594,26,Senior,2633,CB,104,98,Non,Soleil,18.8,Soldes,21,14
T09742,2025-04-29,S07,Bordeaux,P008,Smartphone,Électronique,299.0,1,299.0,C191,50,Senior,3443,Espèces,103,102,Non,Soleil,27.8,Aucun,6,5
T09743,2025-01-09,S04,Lille,P004,Shampoing,Droguerie,4.5,10,45.0,C168,33,Jeune,3228,Mobile,196,186,Oui,Soleil,9.1,Black Friday,14,2
T09744,2025-10-04,S01,Paris,P001,Lait demi-écrémé,Alimentaire,1.2,9,10.8,C179,48,Famille,1596,Espèces,172,163,Oui,Pluie,23.0,Soldes,40,18
T09745,2025-11-08,S07,Bordeaux,P006,T-shirt homme,Textile,12.0,4,48.0,C517,40,Senior,834,Espèces,174,170,Non,Neige,-1.5,Noël,27,11
T09746,2025-04-10,S08,Nantes,P007,Jeans,Textile,35.0,8,280.0,C470,41,Famille,4579,CB,58,50,Oui,Soleil,14.3,Aucun,41,20
T09747,2025-04-30,S07,Bordeaux,P009,TV 4K,Électronique,599.0,10,5990.0,C490,64,Jeune,4019,Espèces,151,141,Non,Soleil,20.1,Black Friday,32,0
T09748,2025-10-07,S02,Lyon,P008,Smartphone,Électronique,299.0,7,2093.0,C782,57,Jeune,4514,CB,115,108,Oui,Neige,28.8,Aucun,48,10
T09749,2025-05-14,S03,Marseille,P003,Pâtes 500g,Alimentaire,1.1,10,11.0,C594,20,Actif,150,Mobile,40,30,Non,Pluie,10.1,Black Friday,26,21
T09750,2025-10-22,S05,Toulouse,P001,Lait demi-écrémé,Alimentaire,1.2,10,12.0,C214,33,Actif,2726,Espèces,156,146,Non,Pluie,25.1,Noël,1,0
T09751,2025-11-04,S05,Toulouse,P003,Pâtes 500g,Alimentaire,1.1,4,4.4,C876,46,Jeune,4250,Mobile,199,195,Oui,Neige,25.7,Black Friday,34,20
