livraison_id,type_flux,entrepot_depart_id,entrepot_depart_nom,entrepot_arrivee_id,entrepot_arrivee_nom,product_id,product_name,categorie,date_depart,date_arrivee_prevue,duree_transport_j,quantite,poids_kg,transporteur,cout_transport_eur,statut_livraison,incident
LIV02976,Inter-entrepôts,E04,Lille-Nord,E03,Marseille-Port,P008,Smartphone,Électronique,2025-08-06,2025-08-09,3,1283,11411.7,DHL Supply Chain,1368.2,Livré,Aucun
LIV02977,Magasin → Magasin,E05,Toulouse-Ouest,E08,Nantes-Atlantique,P003,Pâtes 500g,Alimentaire,2025-03-22,2025-03-26,4,915,1123.6,DB Schenker,250.93,En transit,Aucun
LIV02978,Fournisseur → Entrepôt,E07,Bordeaux-Centre,E02,Lyon-Sud,P007,Jeans,Textile,2025-01-21,2025-01-24,3,712,2608.1,FM Logistic,1023.26,Livré,Aucun
LIV02979,Entrepôt → Magasin,E01,Paris-Rungis,E03,Marseille-Port,P005,Lessive,Droguerie,2025-08-30,2025-09-03,4,1410,19759.8,FM Logistic,2543.3,Livré,Retard transporteur
LIV02980,Fournisseur → Entrepôt,E04,Lille-Nord,E07,Bordeaux-Centre,P010,Casque audio,Électronique,2025-02-23,2025-02-24,1,153,547.7,Geodis,218.1,Livré,Aucun
LIV02981,Inter-entrepôts,E02,Lyon-Sud,E08,Nantes-Atlantique,P007,Jeans,Textile,2025-02-21,2025-02-25,4,869,2041.3,Geodis,824.58,Livré,Aucun
LIV02982,Entrepôt → Magasin,E03,Marseille-Port,E08,Nantes-Atlantique,P010,Casque audio,Électronique,2025-09-22,2025-09-24,2,457,6745.0,Geodis,710.66,En transit,Aucun
LIV02983,Entrepôt → Magasin,E01,Paris-Rungis,E05,Toulouse-Ouest,P005,Lessive,Droguerie,2025-11-09,2025-11-14,5,1133,11348.8,DB Schenker,2163.93,Livré,Aucun
LIV02984,Entrepôt → Magasin,E05,Toulouse-Ouest,E08,Nantes-Atlantique,P004,Shampoing,Droguerie,2025-10-12,2025-10-13,1,127,1049.5,DB Schenker,304.96,Livré,Aucun
LIV02985,Inter-entrepôts,E04,Lille-Nord,E05,Toulouse-Ouest,P003,Pâtes 500g,Alimentaire,2025-03-16,2025-03-18,2,503,7067.7,DB Schenker,2223.82,En transit,Aucun
LIV02986,Fournisseur → Entrepôt,E07,Bordeaux-Centre,E03,Marseille-Port,P010,Casque audio,Électronique,2025-03-15,2025-03-16,1,752,3548.5,DB Schenker,812.58,Livré,Aucun
LIV02987,Magasin → Magasin,E02,Lyon-Sud,E05,Toulouse-Ouest,P003,Pâtes 500g,Alimentaire,2025-12-05,2025-12-10,5,1406,1598.7,XPO Logistics,441.3,Livré,Aucun
LIV02988,Inter-entrepôts,E03,Marseille-Port,E01,Paris-Rungis,P010,Casque audio,Électronique,2025-11-10,2025-11-14,4,865,2120.5,Geodis,899.49,Livré,Aucun
LIV02989,Entrepôt → Magasin,E03,Marseille-Port,E08,Nantes-Atlantique,P001,Lait demi-écrémé,Alimentaire,2025-01-07,2025-01-12,5,592,575.7,DHL Supply Chain,358.28,Livré,Aucun
LIV02990,Inter-entrepôts,E05,Toulouse-Ouest,E06,Nice-Est,P006,T-shirt homme,Textile,2025-10-31,2025-11-05,5,468,6209.2,DHL Supply Chain,1348.19,Livré,Aucun
LIV02991,Inter-entrepôts,E05,Toulouse-Ouest,E01,Paris-Rungis,P006,T-shirt homme,Textile,2025-04-30,2025-05-05,5,820,11220.1,XPO Logistics,3489.37,Livré,Aucun
LIV02992,Magasin → Magasin,E04,Lille-Nord,E05,Toulouse-Ouest,P010,Casque audio,Électronique,2025-07-27,2025-07-31,4,299,2531.1,FM Logistic,303.52,En transit,Aucun
LIV02993,Fournisseur → Entrepôt,E07,Bordeaux-Centre,E06,Nice-Est,P006,T-shirt homme,Textile,2025-01-17,2025-01-18,1,391,1227.6,FM Logistic,346.24,Retardé,Aucun
LIV02994,Fournisseur → Entrepôt,E08,Nantes-Atlantique,E01,Paris-Rungis,P009,TV 4K,Électronique,2025-04-23,2025-04-26,3,109,729.2,DB Schenker,311.13,Livré,Aucun
LIV02995,Entrepôt → Magasin,E05,Toulouse-Ouest,E06,Nice-Est,P008,Smartphone,Électronique,2025-09-08,2025-09-12,4,1307,6027.1,DHL Supply Chain,1351.88,Livré,Aucun
LIV02996,Entrepôt → Magasin,E01,Paris-Rungis,E06,Nice-Est,P004,Shampoing,Droguerie,2025-03-27,2025-03-28,1,908,8259.8,DB Schenker,1232.91,En transit,Aucun
LIV02997,Fournisseur → Entrepôt,E03,Marseille-Port,E08,Nantes-Atlantique,P006,T-shirt homme,Textile,2025-12-30,2026-01-01,2,1240,17968.7,DB Schenker,3953.43,Retardé,Aucun
LIV02998,Entrepôt → Magasin,E01,Paris-Rungis,E08,Nantes-Atlantique,P004,Shampoing,Droguerie,2025-01-27,2025-02-01,5,1189,12398.0,Geodis,2164.43,Livré,Retard transporteur
LIV02999,Inter-entrepôts,E08,Nantes-Atlantique,E05,Toulouse-Ouest,P008,Smartphone,Électronique,2025-01-29,2025-01-31,2,521,1176.8,XPO Logistics,551.25,Livré,Casse
LIV03000,Magasin → Magasin,E04,Lille-Nord,E01,Paris-Rungis,P004,Shampoing,Droguerie,2025-12-28,2026-01-02,5,267,2085.4,XPO Logistics,517.73,Livré,Erreur quantité
LIV03001,Magasin → Magasin,E01,Paris-Rungis,E04,Lille-Nord,P009,TV 4K,Électronique,2025-12-17,2025-12-22,5,1097,8725.0,DHL Supply Chain,1047.0,Livré,Aucun
LIV03002,Fournisseur → Entrepôt,E01,Paris-Rungis,E05,Toulouse-Ouest,P001,Lait demi-écrémé,Alimentaire,2025-12-19,2025-12-24,5,611,6598.6,Geodis,1384.26,Livré,Aucun
LIV03003,Magasin → Magasin,E06,Nice-Est,E01,Paris-Rungis,P004,Shampoing,Droguerie,2025-02-13,2025-02-18,5,259,3450.4,Geodis,601.41,Livré,Aucun
LIV03004,Magasin → Magasin,E05,Toulouse-Ouest,E04,Lille-Nord,P009,TV 4K,Électronique,2025-07-19,2025-07-21,2,1113,16280.8,DHL Supply Chain,2280.26,Livré,Erreur quantité
LIV03005,Entrepôt → Magasin,E03,Marseille-Port,E05,Toulouse-Ouest,P008,Smartphone,Électronique,2025-11-04,2025-11-07,3,1279,2685.1,FM Logistic,682.12,Livré,Aucun
LIV03006,Inter-entrepôts,E04,Lille-Nord,E06,Nice-Est,P002,Riz 1kg,Alimentaire,2025-07-29,2025-07-31,2,998,803.8,DB Schenker,286.94,Livré,Aucun
LIV03007,Magasin → Magasin,E03,Marseille-Port,E02,Lyon-Sud,P004,Shampoing,Droguerie,2025-04-16,2025-04-21,5,1390,5252.4,XPO Logistics,884.57,Livré,Aucun
LIV03008,Fournisseur → Entrepôt,E08,Nantes-Atlantique,E07,Bordeaux-Centre,P001,Lait demi-écrémé,Alimentaire,2025-12-05,2025-12-10,5,1367,5517.3,DHL Supply Chain,1572.23,Retardé,Aucun
LIV03009,Fournisseur → Entrepôt,E06,Nice-Est,E03,Marseille-Port,P003,Pâtes 500g,Alimentaire,2025-11-03,2025-11-04,1,1310,547.7,DHL Supply Chain,342.4,Livré,Erreur quantité
LIV03010,Entrepôt → Magasin,E04,Lille-Nord,E06,Nice-Est,P003,Pâtes 500g,Alimentaire,2025-12-04,2025-12-06,2,861,3322.7,XPO Logistics,1054.38,Livré,Aucun
LIV03011,Magasin → Magasin,E02,Lyon-Sud,E08,Nantes-Atlantique,P007,Jeans,Textile,2025-05-14,2025-05-16,2,1499,13813.9,DHL Supply Chain,3532.79,Livré,Casse
LIV03012,Entrepôt → Magasin,E03,Marseille-Port,E02,Lyon-Sud,P004,Shampoing,Droguerie,2025-03-02,2025-03-06,4,69,858.5,DB Schenker,282.23,Livré,Aucun
LIV03013,Magasin → Magasin,E04,Lille-Nord,E07,Bordeaux-Centre,P002,Riz 1kg,Alimentaire,2025-02-14,2025-02-17,3,54,697.9,Geodis,299.15,Annulé,Erreur quantité
LIV03014,Fournisseur → Entrepôt,E01,Paris-Rungis,E03,Marseille-Port,P008,Smartphone,Électronique,2025-07-31,2025-08-01,1,965,12944.2,FM Logistic,2488.91,En transit,Casse
LIV03015,Inter-entrepôts,E04,Lille-Nord,E02,Lyon-Sud,P004,Shampoing,Droguerie,2025-05-22,2025-05-25,3,535,1242.1,DHL Supply Chain,340.75,Livré,Aucun
LIV03016,Magasin → Magasin,E02,Lyon-Sud,E05,Toulouse-Ouest,P003,Pâtes 500g,Alimentaire,2025-02-27,2025-03-02,3,337,2454.8,DHL Supply Chain,503.51,Livré,Aucun
LIV03017,Inter-entrepôts,E02,Lyon-Sud,E07,Bordeaux-Centre,P005,Lessive,Droguerie,2025-03-03,2025-03-07,4,457,5948.2,Geodis,464.02,Livré,Aucun
LIV03018,Magasin → Magasin,E02,Lyon-Sud,E01,Paris-Rungis,P005,Lessive,Droguerie,2025-02-05,2025-02-06,1,808,11624.7,FM Logistic,1803.4,Livré,Aucun
LIV03019,Fournisseur → Entrepôt,E02,Lyon-Sud,E07,Bordeaux-Centre,P003,Pâtes 500g,Alimentaire,2025-05-19,2025-05-22,3,745,1586.2,DHL Supply Chain,316.82,En transit,Aucun
LIV03020,Entrepôt → Magasin,E03,Marseille-Port,E02,Lyon-Sud,P009,TV 4K,Électronique,2025-12-09,2025-12-13,4,1255,15318.1,XPO Logistics,4164.8,Livré,Aucun
LIV03021,Magasin → Magasin,E08,Nantes-Atlantique,E04,Lille-Nord,P001,Lait demi-écrémé,Alimentaire,2025-11-02,2025-11-07,5,1173,14487.7,Geodis,1586.69,Livré,Aucun
LIV03022,Magasin → Magasin,E01,Paris-Rungis,E02,Lyon-Sud,P004,Shampoing,Droguerie,2025-12-29,2026-01-01,3,1035,8427.9,DB Schenker,702.94,Livré,Casse
LIV03023,Inter-entrepôts,E05,Toulouse-Ouest,E06,Nice-Est,P010,Casque audio,Électronique,2025-11-13,2025-11-15,2,12,158.0,Geodis,108.65,Livré,Aucun
LIV03024,Entrepôt → Magasin,E05,Toulouse-Ouest,E08,Nantes-Atlantique,P002,Riz 1kg,Alimentaire,2025-02-23,2025-02-25,2,144,1441.5,DHL Supply Chain,273.31,Livré,Aucun
LIV03025,Entrepôt → Magasin,E01,Paris-Rungis,E07,Bordeaux-Centre,P003,Pâtes 500g,Alimentaire,2025-10-20,2025-10-24,4,975,4126.1,XPO Logistics,864.01,Livré,Aucun
LIV03026,Fournisseur → Entrepôt,E04,Lille-Nord,E01,Paris-Rungis,P007,Jeans,Textile,2025-04-30,2025-05-05,5,450,4735.7,Geodis,705.47,Livré,Aucun
LIV03027,Fournisseur → Entrepôt,E08,Nantes-Atlantique,E03,Marseille-Port,P008,Smartphone,Électronique,2025-02-12,2025-02-16,4,916,1718.4,XPO Logistics,352.51,Livré,Aucun
LIV03028,Inter-entrepôts,E03,Marseille-Port,E07,Bordeaux-Centre,P005,Lessive,Droguerie,2025-07-20,2025-07-25,5,801,2980.5,FM Logistic,1037.56,Livré,Casse
LIV03029,Magasin → Magasin,E01,Paris-Rungis,E06,Nice-Est,P010,Casque audio,Électronique,2025-04-11,2025-04-13,2,804,2631.0,DB Schenker,460.43,Livré,Aucun
LIV03030,Inter-entrepôts,E05,Toulouse-Ouest,E01,Paris-Rungis,P002,Riz 1kg,Alimentaire,2025-06-27,2025-06-29,2,153,1059.1,FM Logistic,185.44,Livré,Aucun
LIV03031,Magasin → Magasin,E04,Lille-Nord,E07,Bordeaux-Centre,P004,Shampoing,Droguerie,2025-12-22,2025-12-24,2,593,7057.0,FM Logistic,741.64,Livré,Casse
LIV03032,Magasin → Magasin,E08,Nantes-Atlantique,E07,Bordeaux-Centre,P004,Shampoing,Droguerie,2025-11-11,2025-11-12,1,398,722.9,FM Logistic,267.61,Livré,Aucun
LIV03033,Fournisseur → Entrepôt,E05,Toulouse-Ouest,E01,Paris-Rungis,P008,Smartphone,Électronique,2025-05-04,2025-05-07,3,478,726.1,DHL Supply Chain,322.81,Livré,Aucun
LIV03034,Inter-entrepôts,E05,Toulouse-Ouest,E04,Lille-Nord,P010,Casque audio,Électronique,2025-09-22,2025-09-26,4,1458,10323.8,DB Schenker,2537.57,Livré,Aucun
LIV03035,Fournisseur → Entrepôt,E03,Marseille-Port,E07,Bordeaux-Centre,P003,Pâtes 500g,Alimentaire,2025-12-05,2025-12-09,4,91,857.3,XPO Logistics,501.3,Livré,Aucun
LIV03036,Entrepôt → Magasin,E01,Paris-Rungis,E07,Bordeaux-Centre,P006,T-shirt homme,Textile,2025-12-22,2025-12-24,2,859,10083.0,DHL Supply Chain,2776.45,Livré,Aucun
LIV03037,Fournisseur → Entrepôt,E04,Lille-Nord,E03,Marseille-Port,P004,Shampoing,Droguerie,2025-10-06,2025-10-08,2,75,135.3,FM Logistic,175.9,Livré,Aucun
LIV03038,Fournisseur → Entrepôt,E05,Toulouse-Ouest,E07,Bordeaux-Centre,P002,Riz 1kg,Alimentaire,2025-02-05,2025-02-08,3,462,4428.4,DHL Supply Chain,1369.0,Livré,Aucun
LIV03039,Inter-entrepôts,E07,Bordeaux-Centre,E04,Lille-Nord,P003,Pâtes 500g,Alimentaire,2025-01-27,2025-01-31,4,1332,16133.3,DHL Supply Chain,4557.63,Livré,Retard transporteur
LIV03040,Entrepôt → Magasin,E07,Bordeaux-Centre,E04,Lille-Nord,P005,Lessive,Droguerie,2025-07-06,2025-07-07,1,938,1174.7,DHL Supply Chain,299.07,En transit,Aucun
LIV03041,Fournisseur → Entrepôt,E06,Nice-Est,E03,Marseille-Port,P008,Smartphone,Électronique,2025-06-23,2025-06-27,4,845,11312.9,Geodis,2096.79,En transit,Retard transporteur
LIV03042,Fournisseur → Entrepôt,E07,Bordeaux-Centre,E08,Nantes-Atlantique,P006,T-shirt homme,Textile,2025-12-18,2025-12-21,3,718,10097.6,DB Schenker,843.68,Livré,Aucun
LIV03043,Inter-entrepôts,E04,Lille-Nord,E06,Nice-Est,P008,Smartphone,Électronique,2025-03-22,2025-03-26,4,29,211.4,XPO Logistics,259.85,Livré,Aucun
LIV03044,Fournisseur → Entrepôt,E03,Marseille-Port,E02,Lyon-Sud,P009,TV 4K,Électronique,2025-06-03,2025-06-06,3,1144,15509.8,DHL Supply Chain,1499.68,Livré,Aucun
LIV03045,Entrepôt → Magasin,E01,Paris-Rungis,E05,Toulouse-Ouest,P004,Shampoing,Droguerie,2025-09-07,2025-09-12,5,164,1711.0,XPO Logistics,679.75,Livré,Aucun
LIV03046,Inter-entrepôts,E06,Nice-Est,E08,Nantes-Atlantique,P005,Lessive,Droguerie,2025-04-08,2025-04-11,3,1295,6731.5,DB Schenker,1860.21,Livré,Retard transporteur
LIV03047,Entrepôt → Magasin,E04,Lille-Nord,E08,Nantes-Atlantique,P009,TV 4K,Électronique,2025-05-15,2025-05-16,1,763,6427.7,Geodis,1418.54,Livré,Aucun
LIV03048,Inter-entrepôts,E02,Lyon-Sud,E06,Nice-Est,P008,Smartphone,Électronique,2025-04-23,2025-04-25,2,487,5442.5,XPO Logistics,908.34,Livré,Aucun
LIV03049,Inter-entrepôts,E04,Lille-Nord,E03,Marseille-Port,P005,Lessive,Droguerie,2025-01-14,2025-01-17,3,1170,13428.7,FM Logistic,3404.49,Retardé,Aucun
LIV03050,Inter-entrepôts,E04,Lille-Nord,E02,Lyon-Sud,P004,Shampoing,Droguerie,2025-08-17,2025-08-22,5,1006,3325.7,FM Logistic,845.23,Livré,Aucun
LIV03051,Inter-entrepôts,E06,Nice-Est,E05,Toulouse-Ouest,P009,TV 4K,Électronique,2025-02-04,2025-02-07,3,1069,8747.5,DHL Supply Chain,1348.52,Livré,Aucun
LIV03052,Fournisseur → Entrepôt,E07,Bordeaux-Centre,E03,Marseille-Port,P003,Pâtes 500g,Alimentaire,2025-04-04,2025-04-08,4,417,445.8,FM Logistic,216.42,Livré,Aucun
LIV03053,Magasin → Magasin,E01,Paris-Rungis,E04,Lille-Nord,P003,Pâtes 500g,Alimentaire,2025-09-29,2025-09-30,1,565,7867.9,DB Schenker,1750.17,Livré,Aucun
LIV03054,Fournisseur → Entrepôt,E08,Nantes-Atlantique,E04,Lille-Nord,P004,Shampoing,Droguerie,2025-04-11,2025-04-15,4,1010,11766.3,DHL Supply Chain,2381.6,Livré,Aucun
LIV03055,Entrepôt → Magasin,E02,Lyon-Sud,E03,Marseille-Port,P001,Lait demi-écrémé,Alimentaire,2025-04-12,2025-04-16,4,890,11530.8,DHL Supply Chain,3416.25,Livré,Aucun
LIV03056,Magasin → Magasin,E01,Paris-Rungis,E08,Nantes-Atlantique,P006,T-shirt homme,Textile,2025-08-22,2025-08-27,5,1391,9573.9,Geodis,893.35,Livré,Aucun
LIV03057,Inter-entrepôts,E07,Bordeaux-Centre,E02,Lyon-Sud,P003,Pâtes 500g,Alimentaire,2025-06-12,2025-06-15,3,1005,7988.5,Geodis,733.86,Livré,Aucun
LIV03058,Entrepôt → Magasin,E04,Lille-Nord,E08,Nantes-Atlantique,P009,TV 4K,Électronique,2025-09-18,2025-09-22,4,1272,12361.2,DHL Supply Chain,3111.87,Livré,Aucun
LIV03059,Entrepôt → Magasin,E05,Toulouse-Ouest,E01,Paris-Rungis,P010,Casque audio,Électronique,2025-06-14,2025-06-18,4,336,3896.1,DB Schenker,433.98,Livré,Aucun
LIV03060,Fournisseur → Entrepôt,E04,Lille-Nord,E07,Bordeaux-Centre,P007,Jeans,Textile,2025-10-18,2025-10-23,5,1363,1892.3,Geodis,397.86,Livré,Retard transporteur
LIV03061,Fournisseur → Entrepôt,E04,Lille-Nord,E03,Marseille-Port,P008,Smartphone,Électronique,2025-05-27,2025-06-01,5,384,5180.6,Geodis,1340.21,Livré,Aucun
LIV03062,Entrepôt → Magasin,E08,Nantes-Atlantique,E06,Nice-Est,P010,Casque audio,Électronique,2025-10-26,2025-10-28,2,563,3099.4,DHL Supply Chain,699.33,Livré,Aucun
LIV03063,Inter-entrepôts,E07,Bordeaux-Centre,E04,Lille-Nord,P005,Lessive,Droguerie,2025-12-06,2025-12-09,3,520,5752.4,Geodis,1254.79,Livré,Aucun
LIV03064,Magasin → Magasin,E01,Paris-Rungis,E07,Bordeaux-Centre,P003,Pâtes 500g,Alimentaire,2025-09-04,2025-09-05,1,659,1999.6,XPO Logistics,278.17,En transit,Aucun
LIV03065,Magasin → Magasin,E04,Lille-Nord,E08,Nantes-Atlantique,P009,TV 4K,Électronique,2025-08-05,2025-08-06,1,968,1858.8,DB Schenker,452.34,Annulé,Retard transporteur
LIV03066,Entrepôt → Magasin,E08,Nantes-Atlantique,E05,Toulouse-Ouest,P002,Riz 1kg,Alimentaire,2025-01-15,2025-01-18,3,324,1516.9,FM Logistic,501.22,Livré,Casse
LIV03067,Inter-entrepôts,E06,Nice-Est,E03,Marseille-Port,P003,Pâtes 500g,Alimentaire,2025-02-06,2025-02-07,1,1452,19103.2,DHL Supply Chain,5374.85,Livré,Aucun
LIV03068,Entrepôt → Magasin,E05,Toulouse-Ouest,E03,Marseille-Port,P005,Lessive,Droguerie,2025-01-12,2025-01-13,1,683,4800.6,DB Schenker,1124.04,Livré,Aucun
LIV03069,Inter-entrepôts,E03,Marseille-Port,E05,Toulouse-Ouest,P010,Casque audio,Électronique,2025-02-13,2025-02-14,1,36,369.9,XPO Logistics,184.45,Retardé,Aucun
LIV03070,Entrepôt → Magasin,E03,Marseille-Port,E07,Bordeaux-Centre,P001,Lait demi-écrémé,Alimentaire,2025-01-14,2025-01-18,4,1110,12554.1,XPO Logistics,3322.3,Livré,Aucun
LIV03071,Entrepôt → Magasin,E05,Toulouse-Ouest,E02,Lyon-Sud,P003,Pâtes 500g,Alimentaire,2025-05-23,2025-05-27,4,29,120.2,Geodis,317.01,Livré,Erreur quantité
LIV03072,Entrepôt → Magasin,E04,Lille-Nord,E05,Toulouse-Ouest,P008,Smartphone,Électronique,2025-03-12,2025-03-15,3,698,414.8,DB Schenker,169.75,Livré,Aucun
LIV03073,Magasin → Magasin,E06,Nice-Est,E02,Lyon-Sud,P002,Riz 1kg,Alimentaire,2025-10-19,2025-10-21,2,337,1999.3,XPO Logistics,464.05,Livré,Aucun
LIV03074,Entrepôt → Magasin,E03,Marseille-Port,E01,Paris-Rungis,P010,Casque audio,Électronique,2025-09-08,2025-09-12,4,1347,7167.0,DHL Supply Chain,1496.99,Livré,Aucun
LIV03075,Magasin → Magasin,E03,Marseille-Port,E01,Paris-Rungis,P009,TV 4K,Électronique,2025-11-01,2025-11-03,2,946,8332.9,DB Schenker,1545.5,Livré,Aucun
LIV03076,Entrepôt → Magasin,E08,Nantes-Atlantique,E03,Marseille-Port,P003,Pâtes 500g,Alimentaire,2025-07-25,2025-07-30,5,1289,553.7,DHL Supply Chain,154.86,Livré,Aucun
LIV03077,Fournisseur → Entrepôt,E01,Paris-Rungis,E03,Marseille-Port,P002,Riz 1kg,Alimentaire,2025-08-03,2025-08-08,5,260,1445.1,FM Logistic,298.46,Livré,Aucun
LIV03078,Magasin → Magasin,E01,Paris-Rungis,E02,Lyon-Sud,P003,Pâtes 500g,Alimentaire,2025-01-14,2025-01-15,1,440,3794.3,DHL Supply Chain,1284.51,Retardé,Aucun
LIV03079,Entrepôt → Magasin,E05,Toulouse-Ouest,E04,Lille-Nord,P007,Jeans,Textile,2025-06-23,2025-06-28,5,690,3217.4,DB Schenker,1200.69,Livré,Aucun
LIV03080,Entrepôt → Magasin,E04,Lille-Nord,E08,Nantes-Atlantique,P008,Smartphone,Électronique,2025-03-25,2025-03-26,1,1184,3922.5,DB Schenker,570.19,En transit,Aucun
LIV03081,Inter-entrepôts,E07,Bordeaux-Centre,E01,Paris-Rungis,P005,Lessive,Droguerie,2025-08-03,2025-08-05,2,124,1517.4,XPO Logistics,392.64,Livré,Aucun
LIV03082,Entrepôt → Magasin,E06,Nice-Est,E08,Nantes-Atlantique,P007,Jeans,Textile,2025-04-29,2025-05-02,3,417,6145.4,DB Schenker,1832.79,En transit,Aucun
LIV03083,Inter-entrepôts,E04,Lille-Nord,E06,Nice-Est,P002,Riz 1kg,Alimentaire,2025-06-25,2025-06-28,3,979,4713.1,DB Schenker,575.47,Livré,Aucun
LIV03084,Magasin → Magasin,E06,Nice-Est,E03,Marseille-Port,P004,Shampoing,Droguerie,2025-09-28,2025-09-30,2,752,570.9,FM Logistic,382.13,Livré,Aucun
LIV03085,Entrepôt → Magasin,E08,Nantes-Atlantique,E06,Nice-Est,P005,Lessive,Droguerie,2025-05-09,2025-05-11,2,271,2356.4,XPO Logistics,675.36,Livré,Retard transporteur
LIV03086,Inter-entrepôts,E02,Lyon-Sud,E08,Nantes-Atlantique,P003,Pâtes 500g,Alimentaire,2025-05-01,2025-05-05,4,1354,570.3,FM Logistic,269.93,Livré,Aucun
LIV03087,Magasin → Magasin,E01,Paris-Rungis,E07,Bordeaux-Centre,P003,Pâtes 500g,Alimentaire,2025-12-12,2025-12-16,4,72,82.9,FM Logistic,76.73,En transit,Aucun
LIV03088,Fournisseur → Entrepôt,E02,Lyon-Sud,E01,Paris-Rungis,P007,Jeans,Textile,2025-10-26,2025-10-30,4,980,10190.7,XPO Logistics,1783.54,Livré,Aucun
LIV03089,Magasin → Magasin,E08,Nantes-Atlantique,E02,Lyon-Sud,P007,Jeans,Textile,2025-06-01,2025-06-03,2,248,1686.6,XPO Logistics,522.71,En transit,Aucun
LIV03090,Entrepôt → Magasin,E05,Toulouse-Ouest,E07,Bordeaux-Centre,P004,Shampoing,Droguerie,2025-07-22,2025-07-27,5,193,1303.4,Geodis,595.52,Livré,Aucun
LIV03091,Magasin → Magasin,E02,Lyon-Sud,E06,Nice-Est,P002,Riz 1kg,Alimentaire,2025-09-25,2025-09-26,1,1184,15660.1,DHL Supply Chain,1358.65,Livré,Aucun
LIV03092,Fournisseur → Entrepôt,E04,Lille-Nord,E05,Toulouse-Ouest,P001,Lait demi-écrémé,Alimentaire,2025-01-13,2025-01-16,3,237,3265.3,FM Logistic,404.85,En transit,Aucun
LIV03093,Magasin → Magasin,E05,Toulouse-Ouest,E01,Paris-Rungis,P002,Riz 1kg,Alimentaire,2025-07-20,2025-07-25,5,267,2006.3,Geodis,538.31,Livré,Aucun
LIV03094,Inter-entrepôts,E07,Bordeaux-Centre,E06,Nice-Est,P005,Lessive,Droguerie,2025-10-25,2025-10-26,1,509,3383.7,XPO Logistics,514.96,Livré,Aucun
LIV03095,Inter-entrepôts,E02,Lyon-Sud,E06,Nice-Est,P001,Lait demi-écrémé,Alimentaire,2025-02-08,2025-02-09,1,180,1488.7,DB Schenker,549.61,Livré,Aucun
LIV03096,Fournisseur → Entrepôt,E08,Nantes-Atlantique,E07,Bordeaux-Centre,P001,Lait demi-écrémé,Alimentaire,2025-04-23,2025-04-28,5,185,1946.3,Geodis,510.08,Livré,Aucun
LIV03097,Magasin → Magasin,E03,Marseille-Port,E02,Lyon-Sud,P003,Pâtes 500g,Alimentaire,2025-09-27,2025-09-30,3,425,1593.9,DHL Supply Chain,421.51,Livré,Aucun
LIV03098,Magasin → Magasin,E03,Marseille-Port,E08,Nantes-Atlantique,P001,Lait demi-écrémé,Alimentaire,2025-12-26,2025-12-30,4,351,2096.3,DB Schenker,595.31,Livré,Retard transporteur
LIV03099,Fournisseur → Entrepôt,E03,Marseille-Port,E07,Bordeaux-Centre,P002,Riz 1kg,Alimentaire,2025-09-24,2025-09-28,4,300,1719.3,FM Logistic,626.54,Livré,Aucun
LIV03100,Magasin → Magasin,E05,Toulouse-Ouest,E02,Lyon-Sud,P003,Pâtes 500g,Alimentaire,2025-05-11,2025-05-13,2,608,5415.4,DHL Supply Chain,1357.04,Livré,Aucun
LIV03101,Inter-entrepôts,E07,Bordeaux-Centre,E02,Lyon-Sud,P005,Lessive,Droguerie,2025-05-11,2025-05-14,3,1158,3927.2,DB Schenker,719.69,En transit,Erreur quantité
LIV03102,Magasin → Magasin,E01,Paris-Rungis,E02,Lyon-Sud,P010,Casque audio,Électronique,2025-04-26,2025-04-30,4,1014,12001.4,DHL Supply Chain,1254.73,Livré,Aucun
LIV03103,Magasin → Magasin,E01,Paris-Rungis,E08,Nantes-Atlantique,P008,Smartphone,Électronique,2025-04-10,2025-04-13,3,703,7410.9,DHL Supply Chain,1915.6,Livré,Aucun
LIV03104,Entrepôt → Magasin,E07,Bordeaux-Centre,E03,Marseille-Port,P006,T-shirt homme,Textile,2025-01-20,2025-01-22,2,885,4212.0,DB Schenker,452.3,Livré,Aucun
LIV03105,Inter-entrepôts,E01,Paris-Rungis,E03,Marseille-Port,P001,Lait demi-écrémé,Alimentaire,2025-08-17,2025-08-21,4,743,11030.3,Geodis,2422.68,En transit,Aucun
LIV03106,Inter-entrepôts,E05,Toulouse-Ouest,E02,Lyon-Sud,P005,Lessive,Droguerie,2025-12-21,2025-12-24,3,959,13509.6,FM Logistic,2402.9,Livré,Aucun
LIV03107,Magasin → Magasin,E07,Bordeaux-Centre,E06,Nice-Est,P004,Shampoing,Droguerie,2025-08-17,2025-08-22,5,885,1822.6,FM Logistic,581.94,Livré,Aucun
LIV03108,Magasin → Magasin,E08,Nantes-Atlantique,E07,Bordeaux-Centre,P007,Jeans,Textile,2025-09-04,2025-09-07,3,126,505.6,FM Logistic,320.98,Livré,Casse
LIV03109,Inter-entrepôts,E06,Nice-Est,E08,Nantes-Atlantique,P002,Riz 1kg,Alimentaire,2025-11-06,2025-11-07,1,187,1009.8,FM Logistic,280.52,En transit,Erreur quantité
LIV03110,Inter-entrepôts,E08,Nantes-Atlantique,E06,Nice-Est,P009,TV 4K,Électronique,2025-03-05,2025-03-07,2,839,2024.9,DHL Supply Chain,498.79,Livré,Aucun
